timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586200634332,1312,HTTP Request SAVE-0,302,Found,Grupa wątków 1-67,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1312,0,869
1586200635644,120294,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-67,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200635351,121589,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-68,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1300,0,864
1586200635351,1300,HTTP Request SAVE-0,302,Found,Grupa wątków 1-68,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1300,0,864
1586200636651,120289,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-68,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120289,0,0
1586200636338,121623,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-69,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1294,0,859
1586200636338,1294,HTTP Request SAVE-0,302,Found,Grupa wątków 1-69,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1294,0,859
1586200637633,120328,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-69,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120328,0,0
1586200637325,121622,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-70,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1312,0,865
1586200637325,1312,HTTP Request SAVE-0,302,Found,Grupa wątków 1-70,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1312,0,865
1586200638637,120310,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-70,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120310,0,0
1586200638324,121605,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-71,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1301,0,863
1586200638324,1301,HTTP Request SAVE-0,302,Found,Grupa wątków 1-71,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1301,0,863
1586200639625,120304,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-71,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200639324,121600,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-72,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1306,0,863
1586200639324,1306,HTTP Request SAVE-0,302,Found,Grupa wątków 1-72,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1306,0,863
1586200640630,120294,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-72,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200640359,121660,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-73,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1362,0,923
1586200640359,1362,HTTP Request SAVE-0,302,Found,Grupa wątków 1-73,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1362,0,923
1586200641721,120298,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-73,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120298,0,0
1586200641325,121602,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-74,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1312,0,869
1586200641325,1312,HTTP Request SAVE-0,302,Found,Grupa wątków 1-74,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1312,0,869
1586200642637,120290,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-74,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200642330,121613,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-75,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1321,0,880
1586200642330,1321,HTTP Request SAVE-0,302,Found,Grupa wątków 1-75,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1321,0,880
1586200643651,120292,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-75,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200643316,121613,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-76,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1317,0,874
1586200643316,1317,HTTP Request SAVE-0,302,Found,Grupa wątków 1-76,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1317,0,874
1586200644633,120296,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-76,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200644316,121631,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-77,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1325,0,887
1586200644316,1325,HTTP Request SAVE-0,302,Found,Grupa wątków 1-77,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1325,0,887
1586200645641,120306,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-77,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120306,0,0
1586200645331,121602,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-78,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1313,0,877
1586200645331,1313,HTTP Request SAVE-0,302,Found,Grupa wątków 1-78,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1313,0,877
1586200646644,120289,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-78,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120289,0,0
1586200646332,121599,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-79,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1303,0,866
1586200646332,1303,HTTP Request SAVE-0,302,Found,Grupa wątków 1-79,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1303,0,866
1586200647635,120296,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-79,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200647315,121607,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-80,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1314,0,879
1586200647315,1314,HTTP Request SAVE-0,302,Found,Grupa wątków 1-80,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1314,0,879
1586200648629,120293,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-80,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200648330,121610,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-81,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1320,0,882
1586200648330,1320,HTTP Request SAVE-0,302,Found,Grupa wątków 1-81,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1320,0,882
1586200649650,120290,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-81,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200649315,121610,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-82,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1307,0,869
1586200649315,1307,HTTP Request SAVE-0,302,Found,Grupa wątków 1-82,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1307,0,869
1586200650622,120303,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-82,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200650331,121592,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-83,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1303,0,864
1586200650331,1303,HTTP Request SAVE-0,302,Found,Grupa wątków 1-83,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1303,0,864
1586200651634,120289,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-83,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120289,0,0
1586200651316,121596,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-84,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1305,0,863
1586200651316,1305,HTTP Request SAVE-0,302,Found,Grupa wątków 1-84,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1305,0,863
1586200652621,120291,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-84,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120291,0,0
1586200652316,121590,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-85,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1304,0,865
1586200652316,1304,HTTP Request SAVE-0,302,Found,Grupa wątków 1-85,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1304,0,865
1586200653620,120286,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-85,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120286,0,0
1586200653315,121710,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-86,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1414,0,972
1586200653315,1414,HTTP Request SAVE-0,302,Found,Grupa wątków 1-86,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1414,0,972
1586200654729,120296,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-86,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200654318,121686,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-87,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1300,0,863
1586200654318,1300,HTTP Request SAVE-0,302,Found,Grupa wątków 1-87,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1300,0,863
1586200655703,120301,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-87,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120301,0,0
1586200655314,121599,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-88,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1307,0,871
1586200655314,1307,HTTP Request SAVE-0,302,Found,Grupa wątków 1-88,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1307,0,871
1586200656621,120292,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-88,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200656325,121605,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-89,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1310,0,874
1586200656325,1310,HTTP Request SAVE-0,302,Found,Grupa wątków 1-89,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1310,0,874
1586200657636,120294,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-89,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200657320,121609,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-90,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1311,0,871
1586200657320,1311,HTTP Request SAVE-0,302,Found,Grupa wątków 1-90,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1311,0,871
1586200658631,120298,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-90,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120298,0,0
1586200658324,121604,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-91,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1311,0,866
1586200658324,1311,HTTP Request SAVE-0,302,Found,Grupa wątków 1-91,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1311,0,866
1586200659636,120292,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-91,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200659316,121645,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-92,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1356,0,880
1586200659316,1357,HTTP Request SAVE-0,302,Found,Grupa wątków 1-92,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1356,0,880
1586200660673,120288,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-92,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200660327,121621,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-93,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1326,0,887
1586200660327,1326,HTTP Request SAVE-0,302,Found,Grupa wątków 1-93,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1326,0,887
1586200661653,120295,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-93,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120295,0,0
1586200661416,121611,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-94,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1307,0,871
1586200661416,1307,HTTP Request SAVE-0,302,Found,Grupa wątków 1-94,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1307,0,871
1586200662723,120304,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-94,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200662331,121598,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-95,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1307,0,865
1586200662331,1307,HTTP Request SAVE-0,302,Found,Grupa wątków 1-95,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1307,0,865
1586200663638,120291,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-95,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120291,0,0
1586200663315,121613,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-96,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1316,0,881
1586200663315,1317,HTTP Request SAVE-0,302,Found,Grupa wątków 1-96,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1316,0,881
1586200664632,120296,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-96,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200664328,121608,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-97,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1317,0,878
1586200664328,1318,HTTP Request SAVE-0,302,Found,Grupa wątków 1-97,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1317,0,878
1586200665646,120290,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-97,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200665316,121603,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-98,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1304,0,866
1586200665316,1304,HTTP Request SAVE-0,302,Found,Grupa wątków 1-98,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1304,0,866
1586200666620,120299,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-98,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120299,0,0
1586200666331,121592,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-99,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1304,0,866
1586200666331,1304,HTTP Request SAVE-0,302,Found,Grupa wątków 1-99,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1304,0,866
1586200667635,120288,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-99,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200667334,121604,HTTP Request SAVE,500,Internal Server Error,Grupa wątków 1-100,,false,,673,409,85,85,https://ez58211rss.azurewebsites.net/,1314,0,866
1586200667334,1314,HTTP Request SAVE-0,302,Found,Grupa wątków 1-100,text,true,,386,276,85,85,https://ez58211rss.azurewebsites.net/save,1314,0,866
1586200668648,120290,HTTP Request SAVE-1,500,Internal Server Error,Grupa wątków 1-100,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200714014,121210,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-25,,false,,287,276,85,85,https://ez58211rss.azurewebsites.net/send,121210,0,867
1586200713551,121750,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-16,,false,,673,356,85,85,https://ez58211rss.azurewebsites.net/,1445,0,1006
1586200713551,1446,HTTP Request DELETE-0,302,Found,Grupa wątków 1-16,text,true,,386,223,85,85,https://ez58211rss.azurewebsites.net/delete,1445,0,1006
1586200714997,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-16,,false,,287,133,85,85,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200714974,121172,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-26,,false,,287,276,84,84,https://ez58211rss.azurewebsites.net/send,121172,0,877
1586200715210,121593,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-17,,false,,673,356,84,84,https://ez58211rss.azurewebsites.net/,1308,0,871
1586200715210,1308,HTTP Request DELETE-0,302,Found,Grupa wątków 1-17,text,true,,386,223,84,84,https://ez58211rss.azurewebsites.net/delete,1308,0,871
1586200716518,120285,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-17,,false,,287,133,84,84,https://ez58211rss.azurewebsites.net/,120285,0,0
1586200715928,121172,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-27,,false,,287,276,83,83,https://ez58211rss.azurewebsites.net/send,121172,0,865
1586200716163,121593,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-18,,false,,673,356,83,83,https://ez58211rss.azurewebsites.net/,1306,0,867
1586200716163,1306,HTTP Request DELETE-0,302,Found,Grupa wątków 1-18,text,true,,386,223,83,83,https://ez58211rss.azurewebsites.net/delete,1306,0,867
1586200717470,120286,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-18,,false,,287,133,83,83,https://ez58211rss.azurewebsites.net/,120286,0,0
1586200716948,121171,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-28,,false,,287,276,82,82,https://ez58211rss.azurewebsites.net/send,121171,0,871
1586200718036,121219,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-29,,false,,287,276,82,82,https://ez58211rss.azurewebsites.net/send,121219,0,870
1586200717850,121614,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-19,,false,,673,356,82,82,https://ez58211rss.azurewebsites.net/,1319,0,870
1586200717850,1319,HTTP Request DELETE-0,302,Found,Grupa wątków 1-19,text,true,,386,223,82,82,https://ez58211rss.azurewebsites.net/delete,1319,0,870
1586200719169,120295,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-19,,false,,287,133,82,82,https://ez58211rss.azurewebsites.net/,120295,0,0
1586200718960,121190,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-30,,false,,287,276,81,81,https://ez58211rss.azurewebsites.net/send,121190,0,879
1586200719460,121297,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-20,,false,,673,356,81,81,https://ez58211rss.azurewebsites.net/,1014,0,575
1586200719460,1014,HTTP Request DELETE-0,302,Found,Grupa wątków 1-20,text,true,,386,223,81,81,https://ez58211rss.azurewebsites.net/delete,1014,0,575
1586200720475,120282,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-20,,false,,287,133,81,81,https://ez58211rss.azurewebsites.net/,120282,0,0
1586200719933,121168,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-31,,false,,287,276,80,80,https://ez58211rss.azurewebsites.net/send,121168,0,869
1586200720493,121611,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-21,,false,,673,356,80,80,https://ez58211rss.azurewebsites.net/,1310,0,871
1586200720493,1310,HTTP Request DELETE-0,302,Found,Grupa wątków 1-21,text,true,,386,223,80,80,https://ez58211rss.azurewebsites.net/delete,1310,0,871
1586200721803,120301,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-21,,false,,287,133,80,80,https://ez58211rss.azurewebsites.net/,120301,0,0
1586200721132,121172,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-32,,false,,287,276,79,79,https://ez58211rss.azurewebsites.net/send,121172,0,872
1586200721946,121172,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-33,,false,,287,276,79,79,https://ez58211rss.azurewebsites.net/send,121172,0,875
1586200722303,121613,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-22,,false,,673,356,79,79,https://ez58211rss.azurewebsites.net/,1315,0,875
1586200722303,1315,HTTP Request DELETE-0,302,Found,Grupa wątków 1-22,text,true,,386,223,79,79,https://ez58211rss.azurewebsites.net/delete,1315,0,875
1586200723618,120298,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-22,,false,,287,133,79,79,https://ez58211rss.azurewebsites.net/,120298,0,0
1586200722935,121166,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-34,,false,,287,276,78,78,https://ez58211rss.azurewebsites.net/send,121166,0,875
1586200723901,121159,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-35,,false,,287,276,78,78,https://ez58211rss.azurewebsites.net/send,121159,0,868
1586200724121,121599,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-23,,false,,673,356,78,78,https://ez58211rss.azurewebsites.net/,1305,0,869
1586200724121,1305,HTTP Request DELETE-0,302,Found,Grupa wątków 1-23,text,true,,386,223,78,78,https://ez58211rss.azurewebsites.net/delete,1305,0,869
1586200725427,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-23,,false,,287,133,78,78,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200724999,121183,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-36,,false,,287,276,77,77,https://ez58211rss.azurewebsites.net/send,121183,0,892
1586200724855,121624,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-24,,false,,673,356,77,77,https://ez58211rss.azurewebsites.net/,1322,0,871
1586200724855,1322,HTTP Request DELETE-0,302,Found,Grupa wątków 1-24,text,true,,386,223,77,77,https://ez58211rss.azurewebsites.net/delete,1322,0,871
1586200726177,120302,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-24,,false,,287,133,77,77,https://ez58211rss.azurewebsites.net/,120302,0,0
1586200726034,121151,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-37,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121151,0,864
1586200727592,121167,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-38,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121167,0,877
1586200728042,121158,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-39,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121158,0,866
1586200728936,121167,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-40,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121167,0,878
1586200729929,120879,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-41,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,120879,0,573
1586200730918,121209,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-42,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121209,0,869
1586200731970,121181,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-43,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121181,0,880
1586200732929,121175,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-44,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121175,0,883
1586200733997,121176,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-45,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121176,0,879
1586200734930,121162,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-46,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121162,0,868
1586200735933,121205,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-47,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121205,0,900
1586200736913,121228,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-48,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121228,0,895
1586200737925,121193,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-49,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121193,0,873
1586200738957,121183,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-50,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121183,0,877
1586200739919,121211,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-51,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121211,0,865
1586200740928,121166,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-52,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121166,0,870
1586200741921,121181,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-53,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121181,0,874
1586200742938,121169,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-54,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121169,0,874
1586200744033,121276,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-55,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121276,0,978
1586200744939,120868,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-56,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,120868,0,574
1586200745969,121195,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-57,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121195,0,865
1586200746924,121161,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-58,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121161,0,869
1586200747954,121186,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-59,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121186,0,876
1586200748918,121158,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-60,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121158,0,872
1586200749923,121159,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-61,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121159,0,866
1586200750908,121163,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-62,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121163,0,876
1586200752032,121154,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-63,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121154,0,868
1586200752938,121172,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-64,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121172,0,872
1586200753939,120890,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-65,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,120890,0,578
1586200754939,121185,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-66,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121185,0,882
1586200755939,121169,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-67,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121169,0,868
1586200756941,121153,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-68,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121153,0,864
1586200757961,121210,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-69,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121210,0,883
